period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,status,blocker,exit_depth_m,path_km
4.000,0.2500,132.15,0.5,62.40,0,62.40,0,land,Coronado shore or shoal,0.2,0.55
4.000,0.2500,132.65,0.5,59.14,0,59.14,0,land,Coronado shore or shoal,0.2,0.55
4.000,0.2500,133.15,0.5,56.60,0,56.60,0,land,Coronado shore or shoal,0.3,0.56
4.000,0.2500,133.65,0.5,63.43,0,63.43,0,land,Coronado shore or shoal,0.2,0.57
4.000,0.2500,134.15,0.5,50.25,0,50.25,0,land,Coronado shore or shoal,0.3,0.58
4.000,0.2500,134.65,0.5,46.34,0,46.34,0,land,Coronado shore or shoal,0.1,0.60
4.000,0.2500,135.15,0.5,51.55,0,51.55,0,land,Coronado shore or shoal,0.1,0.62
4.000,0.2500,135.65,0.5,49.75,0,49.75,0,land,Coronado shore or shoal,0.2,0.64
4.000,0.2500,136.15,0.5,46.47,0,46.47,0,land,Coronado shore or shoal,0.3,0.65
4.000,0.2500,136.65,0.5,56.39,0,56.39,0,land,Coronado shore or shoal,0.1,0.66
4.000,0.2500,137.15,0.5,61.34,0,61.34,0,land,Coronado shore or shoal,0.1,0.67
4.000,0.2500,137.65,0.5,56.29,0,56.29,0,land,Coronado shore or shoal,0.3,0.68
4.000,0.2500,138.15,0.5,37.07,0,37.07,0,land,Coronado shore or shoal,0.1,0.70
4.000,0.2500,138.65,0.5,41.65,0,41.65,0,land,Coronado shore or shoal,0.1,0.73
4.000,0.2500,139.15,0.5,44.09,0,44.09,0,land,Coronado shore or shoal,0.2,0.76
4.000,0.2500,139.65,0.5,57.44,0,57.44,0,land,Coronado shore or shoal,0.3,0.78
4.000,0.2500,140.15,0.5,54.72,0,54.72,0,land,Coronado shore or shoal,0.3,0.79
4.000,0.2500,140.65,0.5,54.96,0,54.96,0,land,Coronado shore or shoal,0.3,0.81
4.000,0.2500,141.15,0.5,54.74,0,54.74,0,land,Coronado shore or shoal,0.2,0.84
4.000,0.2500,141.65,0.5,49.52,0,49.52,0,land,Coronado shore or shoal,0.3,0.87
4.000,0.2500,142.15,0.5,56.94,0,56.94,0,land,Coronado shore or shoal,0.3,0.90
4.000,0.2500,142.65,0.5,57.36,0,57.36,0,land,Coronado shore or shoal,0.3,0.94
4.000,0.2500,143.15,0.5,52.76,0,52.76,0,land,Coronado shore or shoal,0.3,0.96
4.000,0.2500,143.65,0.5,55.29,0,55.29,0,land,Coronado shore or shoal,0.2,0.99
4.000,0.2500,144.15,0.5,57.34,0,57.34,0,land,Coronado shore or shoal,0.3,1.01
4.000,0.2500,144.65,0.5,55.40,0,55.40,0,land,Coronado shore or shoal,0.3,1.05
4.000,0.2500,145.15,0.5,56.62,0,56.62,0,land,Coronado shore or shoal,0.2,1.08
4.000,0.2500,145.65,0.5,57.11,0,57.11,0,land,Coronado shore or shoal,0.3,1.12
4.000,0.2500,146.15,0.5,57.90,0,57.90,0,land,Coronado shore or shoal,0.2,1.16
4.000,0.2500,146.65,0.5,58.86,0,58.86,0,land,Coronado shore or shoal,0.3,1.20
4.000,0.2500,147.15,0.5,56.04,0,56.04,0,land,Coronado shore or shoal,0.3,1.27
4.000,0.2500,147.65,0.5,58.83,0,58.83,0,land,Coronado shore or shoal,0.2,1.32
4.000,0.2500,148.15,0.5,49.18,0,49.18,0,land,Coronado shore or shoal,0.2,1.34
4.000,0.2500,148.65,0.5,57.65,0,57.65,0,land,Coronado shore or shoal,0.2,1.42
4.000,0.2500,149.15,0.5,57.43,0,57.43,0,land,Coronado shore or shoal,0.2,1.50
4.000,0.2500,149.65,0.5,52.95,0,52.95,0,land,Coronado shore or shoal,0.2,1.57
4.000,0.2500,150.15,0.5,61.92,0,61.92,0,land,Coronado shore or shoal,0.3,1.78
4.000,0.2500,150.65,0.5,61.69,0,61.69,0,land,Coronado shore or shoal,0.3,1.97
4.000,0.2500,151.15,0.5,62.61,0,62.61,0,land,Coronado shore or shoal,0.2,2.18
4.000,0.2500,151.65,0.5,63.20,0,63.20,0,land,Coronado shore or shoal,0.3,2.40
4.000,0.2500,152.15,0.5,61.67,0,61.67,0,land,Coronado shore or shoal,0.3,2.49
4.000,0.2500,152.65,0.5,66.47,0,66.47,0,land,Coronado shore or shoal,0.3,2.66
4.000,0.2500,153.15,0.5,71.98,0,71.98,0,land,Coronado shore or shoal,0.2,3.29
4.000,0.2500,153.65,0.5,70.39,0,70.39,0,land,Coronado shore or shoal,0.3,3.74
4.000,0.2500,154.15,0.5,76.25,0,76.25,0,land,Coronado shore or shoal,0.3,4.26
4.000,0.2500,154.65,0.5,74.93,0,74.93,0,land,Coronado shore or shoal,0.3,4.83
4.000,0.2500,155.15,0.5,74.14,0,74.14,0,land,Coronado shore or shoal,0.2,5.12
4.000,0.2500,155.65,0.5,73.64,0,73.64,0,land,Coronado shore or shoal,0.1,5.89
4.000,0.2500,156.15,0.5,75.60,0,75.60,0,land,Coronado shore or shoal,0.2,5.82
4.000,0.2500,156.65,0.5,74.90,0,74.90,0,land,Coronado shore or shoal,0.2,6.06
4.000,0.2500,157.15,0.5,71.40,0,71.40,0,land,Coronado shore or shoal,-0.0,6.38
4.000,0.2500,157.65,0.5,65.92,0,65.92,0,land,Coronado shore or shoal,-0.1,6.55
4.000,0.2500,158.15,0.5,72.63,0,72.63,0,land,Coronado shore or shoal,-0.0,7.15
4.000,0.2500,158.65,0.5,83.45,0,83.45,0,land,Coronado shore or shoal,0.2,7.64
4.000,0.2500,159.15,0.5,84.61,0,84.61,0,land,Coronado shore or shoal,0.1,8.01
4.000,0.2500,159.65,0.5,76.50,0,76.50,0,land,Coronado shore or shoal,-0.1,8.36
4.000,0.2500,160.15,0.5,83.21,0,83.21,0,land,Coronado shore or shoal,0.1,8.55
4.000,0.2500,160.65,0.5,89.37,0,89.37,0,land,Coronado shore or shoal,0.3,8.82
4.000,0.2500,161.15,0.5,89.86,0,89.86,0,land,Coronado shore or shoal,0.1,9.28
4.000,0.2500,161.65,0.5,92.40,0,92.40,0,land,Coronado shore or shoal,0.2,9.74
4.000,0.2500,162.15,0.5,92.60,0,92.60,0,land,Coronado shore or shoal,0.1,10.04
4.000,0.2500,162.65,0.5,96.72,0,96.72,0,land,Coronado shore or shoal,0.2,10.17
4.000,0.2500,163.15,0.5,99.47,0,99.47,0,land,Coronado shore or shoal,0.2,10.46
4.000,0.2500,163.65,0.5,87.72,0,87.72,0,land,Coronado shore or shoal,-0.1,10.78
4.000,0.2500,164.15,0.5,96.86,0,96.86,0,land,Coronado shore or shoal,0.1,10.92
4.000,0.2500,164.65,0.5,102.08,0,102.08,0,land,Coronado shore or shoal,0.2,11.37
4.000,0.2500,165.15,0.5,99.43,0,99.43,0,land,Coronado shore or shoal,0.1,11.65
4.000,0.2500,165.65,0.5,76.28,0,76.28,0,land,Coronado shore or shoal,-0.3,12.21
4.000,0.2500,166.15,0.5,295.43,0,295.43,0,land,Coronado shore or shoal,-0.4,12.39
4.000,0.2500,166.65,0.5,99.97,0,99.97,0,land,Coronado shore or shoal,0.3,12.80
4.000,0.2500,167.15,0.5,103.61,0,103.61,0,land,Coronado shore or shoal,0.1,13.02
4.000,0.2500,167.65,0.5,103.07,0,103.07,0,land,Coronado shore or shoal,0.1,13.17
4.000,0.2500,168.15,0.5,95.62,0,95.62,0,land,Coronado shore or shoal,0.2,13.63
4.000,0.2500,168.65,0.5,78.34,0,78.34,0,land,Coronado shore or shoal,0.3,14.72
4.000,0.2500,169.15,0.5,88.54,0,88.54,0,land,Coronado shore or shoal,0.2,14.67
4.000,0.2500,169.65,0.5,73.80,0,73.80,0,land,Coronado shore or shoal,0.1,15.22
4.000,0.2500,170.15,0.5,81.84,0,81.84,0,land,Coronado shore or shoal,0.0,16.06
4.000,0.2500,170.65,0.5,91.95,0,91.95,0,land,Coronado shore or shoal,-0.9,17.71
4.000,0.2500,171.15,0.5,259.62,0,259.62,0,land,Coronado shore or shoal,-1.4,18.51
4.000,0.2500,171.65,0.5,92.01,0,92.01,0,land,Coronado shore or shoal,0.1,18.38
4.000,0.2500,172.15,0.5,293.67,0,293.67,0,land,Coronado shore or shoal,-1.3,19.19
4.000,0.2500,172.65,0.5,69.85,0,165.84,0.00323,land,Baja mainland,-1.0,23.07
4.000,0.2500,173.15,0.5,65.41,0,65.41,0,land,Coronado shore or shoal,-0.9,20.60
4.000,0.2500,173.65,0.5,103.64,0,165.84,0.00104,land,Baja mainland,-1.7,21.89
4.000,0.2500,174.15,0.5,165.84,0.94764,165.84,1.09015,deep,,25.7,41.35
4.000,0.2500,174.65,0.5,167.44,0.94764,167.44,1.21852,deep,,25.9,41.37
4.000,0.2500,175.15,0.5,168.79,0.94764,168.79,1.04404,deep,,25.9,41.17
4.000,0.2500,175.65,0.5,169.04,0.94764,169.04,0.95012,deep,,25.0,38.14
4.000,0.2500,176.15,0.5,169.63,0.94764,169.63,1.00863,deep,,25.5,36.08
4.000,0.2500,176.65,0.5,170.23,0.94764,170.23,0.83308,deep,,25.0,35.69
4.000,0.2500,177.15,0.5,170.76,0.94764,170.76,1.06745,deep,,26.5,35.67
4.000,0.2500,177.65,0.5,171.36,0.94764,171.36,0.95257,deep,,26.8,35.74
4.000,0.2500,178.15,0.5,172.18,0.94764,172.18,0.90815,deep,,25.3,36.29
4.000,0.2500,178.65,0.5,172.72,0.94764,172.72,0.88092,deep,,25.2,36.82
4.000,0.2500,179.15,0.5,173.43,0.94764,173.43,0.93366,deep,,25.1,33.01
4.000,0.2500,179.65,0.5,173.91,0.94764,173.91,0.93813,deep,,25.1,30.66
4.000,0.2500,180.15,0.5,174.57,0.94764,174.57,0.93025,deep,,25.4,29.43
4.000,0.2500,180.65,0.5,175.36,0.94764,175.36,0.96578,deep,,25.0,12.78
4.000,0.2500,181.15,0.5,175.94,0.94764,175.94,0.89866,deep,,25.0,12.28
4.000,0.2500,181.65,0.5,176.50,0.94764,176.50,0.94291,deep,,25.0,11.92
4.000,0.2500,182.15,0.5,177.35,0.94764,177.35,0.97454,deep,,25.0,11.59
4.000,0.2500,182.65,0.5,178.08,0.94764,178.08,0.94807,deep,,25.0,11.30
4.000,0.2500,183.15,0.5,178.69,0.94764,178.69,0.96191,deep,,25.0,10.91
4.000,0.2500,183.65,0.5,179.38,0.94764,179.38,0.96325,deep,,25.0,10.61
4.000,0.2500,184.15,0.5,180.01,0.94764,180.01,0.88072,deep,,25.0,10.21
4.000,0.2500,184.65,0.5,180.82,0.94764,180.82,0.96042,deep,,25.0,9.70
4.000,0.2500,185.15,0.5,181.32,0.94764,181.32,0.91018,deep,,25.0,9.31
4.000,0.2500,185.65,0.5,182.09,0.94764,182.09,1.01584,deep,,25.0,8.88
4.000,0.2500,186.15,0.5,182.75,0.94764,182.75,0.94892,deep,,25.0,8.60
4.000,0.2500,186.65,0.5,183.40,0.94764,183.40,0.96911,deep,,25.0,8.02
4.000,0.2500,187.15,0.5,184.02,0.94764,184.02,0.99217,deep,,25.0,7.78
4.000,0.2500,187.65,0.5,184.55,0.94764,184.55,1.05916,deep,,25.0,7.56
4.000,0.2500,188.15,0.5,185.25,0.94764,185.25,0.89743,deep,,25.0,7.31
4.000,0.2500,188.65,0.5,185.92,0.94764,185.92,0.85590,deep,,25.0,7.12
4.000,0.2500,189.15,0.5,186.37,0.94764,186.37,1.04340,deep,,25.0,7.05
4.000,0.2500,189.65,0.5,186.94,0.94764,186.94,0.78289,deep,,25.0,6.97
4.000,0.2500,190.15,0.5,187.47,0.94764,187.47,1.01150,deep,,25.0,6.86
4.000,0.2500,190.65,0.5,188.06,0.94764,188.06,1.11836,deep,,25.0,6.82
4.000,0.2500,191.15,0.5,188.48,0.94764,188.48,0.61838,deep,,25.0,6.73
4.000,0.2500,191.65,0.5,189.09,0.94764,189.09,0.29999,deep,,25.0,6.67
4.000,0.2500,192.15,0.5,189.88,0.94764,189.88,0.03773,deep,,25.0,6.65
4.000,0.2500,192.65,0.5,190.32,0.94764,190.32,0.02973,deep,,25.0,6.59
4.000,0.2500,193.15,0.5,190.83,0.94764,190.83,0.00535,deep,,25.0,6.55
4.000,0.2500,193.65,0.5,191.59,0.94764,191.59,0.03047,deep,,25.0,6.48
4.000,0.2500,194.15,0.5,192.20,0.94764,192.20,0.03308,deep,,25.0,6.45
4.000,0.2500,194.65,0.5,192.98,0.94764,192.98,0.03741,deep,,25.0,6.46
4.000,0.2500,195.15,0.5,193.62,0.94764,193.62,0.08703,deep,,25.0,6.44
4.000,0.2500,195.65,0.5,194.09,0.94764,194.09,0.12376,deep,,25.0,6.42
4.000,0.2500,196.15,0.5,194.72,0.94764,194.72,0.37337,deep,,25.0,6.43
4.000,0.2500,196.65,0.5,195.37,0.94764,195.37,0.87392,deep,,25.0,6.42
4.000,0.2500,197.15,0.5,195.94,0.94764,195.94,1.29467,deep,,25.0,6.42
4.000,0.2500,197.65,0.5,196.58,0.94764,196.58,0.66838,deep,,25.0,6.43
4.000,0.2500,198.15,0.5,197.21,0.94764,197.21,1.01910,deep,,25.0,6.46
4.000,0.2500,198.65,0.5,197.99,0.94764,197.99,1.21738,deep,,25.0,6.47
4.000,0.2500,199.15,0.5,198.65,0.94764,198.65,0.75201,deep,,25.0,6.52
4.000,0.2500,199.65,0.5,199.22,0.94764,199.22,1.21096,deep,,25.0,6.53
4.000,0.2500,200.15,0.5,199.90,0.94764,199.90,0.65641,deep,,25.0,6.58
4.000,0.2500,200.65,0.5,200.58,0.94764,200.58,0.50752,deep,,25.1,6.61
4.000,0.2500,201.15,0.5,201.03,0.94764,201.03,0.09766,deep,,25.0,6.60
4.000,0.2500,201.65,0.5,201.65,0.94764,201.65,0.19884,deep,,25.0,6.63
4.000,0.2500,202.15,0.5,202.13,0.94764,202.13,0.09080,deep,,25.0,6.66
4.000,0.2500,202.65,0.5,202.92,0.94764,202.92,0.36964,deep,,25.1,6.68
4.000,0.2500,203.15,0.5,203.66,0.94764,203.66,0.77386,deep,,25.1,6.72
4.000,0.2500,203.65,0.5,204.02,0.94764,204.02,1.38715,deep,,25.0,6.73
4.000,0.2500,204.15,0.5,204.62,0.94764,204.62,1.27753,deep,,25.1,6.75
4.000,0.2500,204.65,0.5,205.59,0.94764,205.59,1.02786,deep,,25.1,6.81
4.000,0.2500,205.15,0.5,205.95,0.94764,205.95,1.11428,deep,,25.0,6.81
4.000,0.2500,205.65,0.5,206.99,0.94764,206.99,0.95254,deep,,25.0,6.85
4.000,0.2500,206.15,0.5,207.33,0.94764,207.33,1.09838,deep,,25.0,6.86
4.000,0.2500,206.65,0.5,207.92,0.94764,207.92,1.00107,deep,,25.0,6.88
4.000,0.2500,207.15,0.5,208.79,0.94764,208.79,0.81284,deep,,25.1,6.90
4.000,0.2500,207.65,0.5,209.23,0.94764,209.23,0.93316,deep,,25.1,6.92
4.000,0.2500,208.15,0.5,209.42,0.94764,209.42,0.96379,deep,,25.0,6.92
4.000,0.2500,208.65,0.5,210.45,0.94764,210.45,0.97260,deep,,25.0,6.95
4.000,0.2500,209.15,0.5,210.88,0.94764,210.88,0.91902,deep,,25.1,6.97
4.000,0.2500,209.65,0.5,211.65,0.94764,211.65,0.90017,deep,,25.0,6.97
4.000,0.2500,210.15,0.5,211.72,0.94764,211.72,0.94705,deep,,25.1,6.98
4.000,0.2500,210.65,0.5,212.74,0.94764,212.74,0.96132,deep,,25.0,6.98
4.000,0.2500,211.15,0.5,212.66,0.94764,212.66,0.96158,deep,,25.1,6.99
4.000,0.2500,211.65,0.5,213.27,0.94764,213.27,0.97830,deep,,25.1,7.01
4.000,0.2500,212.15,0.5,213.95,0.94764,213.95,0.95748,deep,,25.0,7.01
4.000,0.2500,212.65,0.5,214.74,0.94764,214.74,1.01797,deep,,25.0,7.02
4.000,0.2500,213.15,0.5,214.58,0.94764,214.58,0.94504,deep,,25.0,7.02
4.000,0.2500,213.65,0.5,216.84,0.94764,216.84,1.01776,deep,,25.0,7.07
4.000,0.2500,214.15,0.5,216.73,0.94764,216.73,0.94292,deep,,25.1,7.08
4.000,0.2500,214.65,0.5,216.84,0.94764,216.84,0.94781,deep,,25.1,7.08
4.000,0.2500,215.15,0.5,218.95,0.94764,218.95,1.02005,deep,,25.1,7.14
4.000,0.2500,215.65,0.5,217.96,0.94764,217.96,0.86708,deep,,25.1,7.13
4.000,0.2500,216.15,0.5,220.82,0.94764,220.82,0.91474,deep,,25.0,7.19
4.000,0.2500,216.65,0.5,220.48,0.94764,220.48,1.00188,deep,,25.1,7.20
4.000,0.2500,217.15,0.5,221.78,0.94764,221.78,0.95840,deep,,25.0,7.22
4.000,0.2500,217.65,0.5,221.24,0.94764,221.24,0.98983,deep,,25.1,7.22
4.000,0.2500,218.15,0.5,222.33,0.94764,222.33,0.98275,deep,,25.0,7.23
4.000,0.2500,218.65,0.5,222.95,0.94764,222.95,0.93893,deep,,25.1,7.24
4.000,0.2500,219.15,0.5,223.45,0.94764,223.45,0.99005,deep,,25.1,7.24
4.000,0.2500,219.65,0.5,223.28,0.94764,223.28,0.94940,deep,,25.0,7.23
4.000,0.2500,220.15,0.5,223.64,0.94764,223.64,0.94767,deep,,25.0,7.26
4.000,0.2500,220.65,0.5,224.01,0.94764,224.01,1.00410,deep,,25.2,7.27
4.000,0.2500,221.15,0.5,224.71,0.94764,224.71,0.92324,deep,,25.1,7.23
4.000,0.2500,221.65,0.5,226.52,0.94764,226.52,0.90480,deep,,25.1,7.64
4.000,0.2500,222.15,0.5,226.59,0.94764,226.59,0.92723,deep,,25.2,7.66
4.000,0.2500,222.65,0.5,226.59,0.94764,226.59,0.94316,deep,,25.1,7.66
4.000,0.2500,223.15,0.5,227.59,0.94764,227.59,0.94828,deep,,25.0,7.70
4.000,0.2500,223.65,0.5,228.86,0.94764,228.86,0.96520,deep,,25.2,7.75
4.000,0.2500,224.15,0.5,228.53,0.94764,228.53,0.92289,deep,,25.0,7.74
4.000,0.2500,224.65,0.5,229.34,0.94764,229.34,0.96863,deep,,25.1,7.75
4.000,0.2500,225.15,0.5,231.46,0.94764,231.46,0.94493,deep,,25.1,7.76
4.000,0.2500,225.65,0.5,231.42,0.94764,231.42,0.93699,deep,,25.3,7.77
4.000,0.2500,226.15,0.5,231.50,0.94764,231.50,0.92277,deep,,25.1,7.76
4.000,0.2500,226.65,0.5,232.69,0.94764,232.69,0.93810,deep,,25.4,7.78
4.000,0.2500,227.15,0.5,234.17,0.94764,234.17,0.96836,deep,,25.3,7.76
4.000,0.2500,227.65,0.5,233.67,0.94764,233.67,0.96316,deep,,25.2,7.76
4.000,0.2500,228.15,0.5,234.55,0.94764,234.55,0.90252,deep,,25.2,7.74
4.000,0.2500,228.65,0.5,235.65,0.94764,235.65,0.94075,deep,,25.3,7.72
4.000,0.2500,229.15,0.5,237.37,0.94764,237.37,0.96856,deep,,25.1,7.71
4.000,0.2500,229.65,0.5,238.05,0.94764,238.05,0.93354,deep,,25.1,7.71
4.000,0.2500,230.15,0.5,238.49,0.94764,238.49,0.94165,deep,,25.1,7.71
4.000,0.2500,230.65,0.5,238.10,0.94764,238.10,0.97030,deep,,25.1,7.71
4.000,0.2500,231.15,0.5,238.78,0.94764,238.78,0.96342,deep,,25.3,7.74
4.000,0.2500,231.65,0.5,239.24,0.94764,239.24,0.93385,deep,,25.2,7.74
4.000,0.2500,232.15,0.5,239.38,0.94764,239.38,0.95694,deep,,25.1,7.74
4.000,0.2500,232.65,0.5,239.40,0.94764,239.40,0.94236,deep,,25.1,7.78
4.000,0.2500,233.15,0.5,239.14,0.94764,239.14,0.95909,deep,,25.0,7.77
4.000,0.2500,233.65,0.5,239.11,0.94764,239.11,0.96263,deep,,25.0,7.81
4.000,0.2500,234.15,0.5,237.90,0.94764,237.90,0.94042,deep,,25.1,7.77
4.000,0.2500,234.65,0.5,239.58,0.94764,239.58,0.94838,deep,,25.3,7.87
4.000,0.2500,235.15,0.5,237.70,0.94764,237.70,0.96006,deep,,25.0,7.77
4.000,0.2500,235.65,0.5,241.05,0.94764,241.05,0.94979,deep,,25.3,7.93
4.000,0.2500,236.15,0.5,241.70,0.94764,241.70,0.84853,deep,,25.2,7.92
4.000,0.2500,236.65,0.5,242.76,0.94764,242.76,0.99715,deep,,25.3,7.91
4.000,0.2500,237.15,0.5,243.80,0.94764,243.80,0.88787,deep,,25.2,7.91
4.000,0.2500,237.65,0.5,244.40,0.94764,244.40,0.84959,deep,,25.2,7.90
4.000,0.2500,238.15,0.5,246.99,0.94764,246.99,1.05031,deep,,25.1,7.90
4.000,0.2500,238.65,0.5,246.70,0.94764,246.70,0.97414,deep,,26.7,7.92
4.000,0.2500,239.15,0.5,258.46,0.94764,258.46,1.09009,deep,,25.3,7.77
4.000,0.2500,239.65,0.5,195.80,0,258.46,0.16291,land,Point Loma peninsula,-2.8,6.90
4.000,0.2500,240.15,0.5,288.70,0,258.46,0.13337,land,Point Loma peninsula,-1.2,5.10
4.000,0.2500,240.65,0.5,30.45,0,265.98,0.14317,land,Point Loma peninsula,-0.5,5.96
4.000,0.2500,241.15,0.5,265.98,0.94764,265.98,0.75679,deep,,25.9,7.76
4.000,0.2500,241.65,0.5,292.54,0.94764,292.54,1.14784,deep,,25.1,8.02
4.000,0.2500,242.15,0.5,272.97,0.94764,272.97,0.98489,deep,,25.4,7.74
4.000,0.2500,242.65,0.5,272.10,0.94764,272.10,0.95687,deep,,25.3,7.74
4.000,0.2500,243.15,0.5,313.49,0,272.10,0.14565,land,Point Loma peninsula,0.3,5.64
4.000,0.2500,243.65,0.5,337.68,0,272.10,0.15179,land,Point Loma peninsula,-0.3,5.64
4.000,0.2500,244.15,0.5,298.75,0,272.10,0.11774,land,Point Loma peninsula,-0.4,5.06
4.000,0.2500,244.65,0.5,267.92,0,272.10,0.15137,land,Point Loma peninsula,-0.1,4.96
4.000,0.2500,245.15,0.5,266.78,0,272.10,0.16023,land,Point Loma peninsula,-0.8,4.95
4.000,0.2500,245.65,0.5,269.92,0,272.10,0.04367,land,Point Loma peninsula,-1.1,4.93
4.000,0.2500,246.15,0.5,321.66,0,272.10,0.05824,land,Point Loma peninsula,-7.1,4.94
4.000,0.2500,246.65,0.5,239.18,0,272.10,0.18293,land,Point Loma peninsula,-5.5,4.82
4.000,0.2500,247.15,0.5,261.35,0,272.10,0.16316,land,Point Loma peninsula,-0.2,4.81
4.000,0.2500,247.65,0.5,90.79,0,272.10,0.13803,land,Point Loma peninsula,-3.9,4.82
4.000,0.2500,248.15,0.5,356.66,0,272.10,0.09548,land,Point Loma peninsula,-1.3,4.83
4.000,0.2500,248.65,0.5,262.47,0,272.10,0.16263,land,Point Loma peninsula,0.2,4.79
4.000,0.2500,249.15,0.5,244.75,0,272.10,0.12446,land,Point Loma peninsula,-3.4,4.79
4.000,0.2500,249.65,0.5,283.13,0,272.10,0.14024,land,Point Loma peninsula,-1.2,4.80
4.000,0.2500,250.15,0.5,318.27,0,272.10,0.02058,land,Point Loma peninsula,-3.9,4.81
4.000,0.2500,250.65,0.5,235.56,0,272.10,0.02350,land,Point Loma peninsula,-3.2,4.80
4.000,0.2500,251.15,0.5,167.80,0,272.10,0.00063,land,Point Loma peninsula,-0.1,3.54
4.000,0.2500,251.65,0.5,81.60,0,272.10,0.00064,land,Point Loma peninsula,-0.1,3.55
4.000,0.2500,252.15,0.5,172.67,0,272.10,0.00417,land,Point Loma peninsula,-2.1,4.92
4.000,0.2500,252.65,0.5,295.48,0,272.10,0.00401,land,Point Loma peninsula,-1.7,4.94
4.000,0.2500,253.15,0.5,252.10,0,272.10,0.01057,land,Point Loma peninsula,-0.7,4.76
4.000,0.2500,253.65,0.5,272.75,0,272.10,0.00481,land,Point Loma peninsula,-1.8,4.86
4.000,0.2500,254.15,0.5,274.81,0,272.10,0.00553,land,Point Loma peninsula,-1.1,4.85
4.000,0.2500,254.65,0.5,257.29,0,272.10,0.00307,land,Point Loma peninsula,-0.3,4.94
4.000,0.2500,255.15,0.5,247.97,0,272.10,0.00336,land,Point Loma peninsula,-2.2,4.90
4.000,0.2500,255.65,0.5,340.50,0,272.10,0.00582,land,Point Loma peninsula,-2.4,4.84
4.000,0.2500,256.15,0.5,234.87,0,272.10,0.00673,land,Point Loma peninsula,-1.1,4.82
4.000,0.2500,256.65,0.5,39.62,0,272.10,0.00574,land,Point Loma peninsula,-5.0,4.83
4.000,0.2500,257.15,0.5,299.42,0,272.10,0.00587,land,Point Loma peninsula,-4.4,4.83
4.000,0.2500,257.65,0.5,77.08,0,272.10,0.00239,land,Point Loma peninsula,-3.1,4.91
4.000,0.2500,258.15,0.5,318.87,0,272.10,0.00136,land,Point Loma peninsula,-0.5,4.71
4.000,0.2500,258.65,0.5,276.78,0,272.10,0.00150,land,Point Loma peninsula,-1.1,4.72
4.000,0.2500,259.15,0.5,55.13,0,272.10,0.00283,land,Point Loma peninsula,-1.4,4.86
4.000,0.2500,259.65,0.5,286.47,0,272.10,0.00226,land,Point Loma peninsula,-0.8,4.85
4.000,0.2500,260.15,0.5,280.99,0,272.10,0.00144,land,Point Loma peninsula,-1.2,4.66
4.000,0.2500,260.65,0.5,275.40,0,272.10,0.00156,land,Point Loma peninsula,-1.2,4.70
4.000,0.2500,261.15,0.5,250.57,0,272.10,0.00317,land,Point Loma peninsula,0.1,4.83
4.000,0.2500,261.65,0.5,311.54,0,272.10,0.00127,land,Point Loma peninsula,0.1,4.69
4.000,0.2500,262.15,0.5,112.28,0,272.10,0.00141,land,Point Loma peninsula,-0.9,4.64
4.000,0.2500,262.65,0.5,307.78,0,272.10,0.00136,land,Point Loma peninsula,-0.2,4.60
4.000,0.2500,263.15,0.5,256.96,0,272.10,0.00036,land,Point Loma peninsula,-0.5,3.49
4.000,0.2500,263.65,0.5,296.29,0,272.10,0.00038,land,Point Loma peninsula,0.1,3.49
4.000,0.2500,264.15,0.5,215.94,0,272.10,0.00036,land,Point Loma peninsula,-0.7,3.49
4.000,0.2500,264.65,0.5,323.74,0,272.10,0.00029,land,Point Loma peninsula,0.2,3.43
4.000,0.2500,265.15,0.5,324.80,0,272.10,0.00030,land,Point Loma peninsula,0.2,3.44
4.000,0.2500,265.65,0.5,326.93,0,272.10,0.00030,land,Point Loma peninsula,0.3,3.44
4.000,0.2500,266.15,0.5,330.09,0,272.10,0.00031,land,Point Loma peninsula,0.3,3.46
4.000,0.2500,266.65,0.5,318.37,0,272.10,0.00029,land,Point Loma peninsula,0.2,3.40
4.000,0.2500,267.15,0.5,320.65,0,272.10,0.00025,land,Point Loma peninsula,0.3,3.31
4.000,0.2500,267.65,0.5,321.73,0,272.10,0.00023,land,Point Loma peninsula,0.1,3.26
4.000,0.2500,268.15,0.5,322.92,0,272.10,0.00019,land,Point Loma peninsula,0.1,3.13
4.000,0.2500,268.65,0.5,321.09,0,272.10,0.00020,land,Point Loma peninsula,0.2,3.14
4.000,0.2500,269.15,0.5,320.27,0,272.10,0.00020,land,Point Loma peninsula,0.2,3.16
4.000,0.2500,269.65,0.5,319.73,0,272.10,0.00020,land,Point Loma peninsula,0.3,3.13
4.000,0.2500,270.15,0.5,324.98,0,272.10,0.00017,land,Point Loma peninsula,0.3,3.01
4.000,0.2500,270.65,0.5,325.06,0,272.10,0.00015,land,Point Loma peninsula,0.3,2.94
4.000,0.2500,271.15,0.5,332.58,0,272.10,0.00011,land,Point Loma peninsula,0.3,2.71
4.000,0.2500,271.65,0.5,332.72,0,272.10,0.00012,land,Point Loma peninsula,0.2,2.75
4.000,0.2500,272.15,0.5,338.76,0,272.10,0.00010,land,Point Loma peninsula,0.3,2.58
4.000,0.2500,272.65,0.5,344.96,0,272.10,0.00009,land,Point Loma peninsula,0.2,2.45
4.000,0.2500,273.15,0.5,341.22,0,272.10,0.00008,land,Point Loma peninsula,0.3,2.28
